/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,1,3,3,24.674973011016846,24.321521,3.3523402329180696
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,2,3,3,23.75157141685486,23.964603,3.8680854151966444
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,3,3,3,24.234577894210815,22.561304,4.474697904823126
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,0,4,4,25.89477252960205,17.983622,3.060475103001232
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,1,4,4,24.832173585891724,17.972023,3.510112616271717
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,2,4,4,23.691884994506836,17.886651,4.079669441732934
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,3,4,4,22.77277112007141,17.496052,4.760298951626351
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,10,4,4,4,22.868165016174316,16.400098,5.2227209016427505
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,0,0,0,29.244442462921143,inf,1.8435622058501882
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,0,1,1,27.221402883529663,25.279973,2.1764923323653673
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,1,1,1,26.56953454017639,23.521727,2.3953402860334974
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,0,2,2,25.077366590499878,15.803345,2.608414242804068
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,1,2,2,25.37387752532959,15.565473,2.92914086504086
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,2,2,2,24.302422046661377,14.508981,3.3194519205052178
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,0,3,3,26.615203619003296,10.592877,2.9449530517912144
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,1,3,3,24.851987600326538,10.519833,3.3603694033515836
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,2,3,3,23.880035400390625,10.160810,3.884342167981919
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,3,3,3,23.766682863235474,9.592591,4.490264385042234
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,0,4,4,24.820424795150757,9.156082,3.055980541652614
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,1,4,4,22.618099689483643,9.103488,3.505702190604609
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,2,4,4,22.629761457443237,8.841432,4.079849563433447
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,3,4,4,23.00343084335327,8.415045,4.7535913399879615
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/in_to_tree_444_720p50.y4m,32,32,60,4,4,4,22.151647806167603,8.105148,5.197788658618534
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,0,0,0,39.295252084732056,inf,1.7844378423372707
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,0,1,1,40.15017747879028,52.903519,2.0743435407377007
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,1,1,1,38.581132650375366,51.142563,2.261909513163401
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,0,2,2,36.05197834968567,44.452528,2.4575262043821633
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,1,2,2,35.66676473617554,44.152888,2.72526071564085
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,2,2,2,31.92263913154602,42.691863,3.0412001816690726
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,0,3,3,32.48798990249634,37.443309,2.818081206321366
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,1,3,3,32.170116662979126,37.381978,3.1758585730064413
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,2,3,3,31.09215998649597,37.031220,3.6132955097959822
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,3,3,3,29.151376724243164,35.685594,4.061377622370884
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,0,4,4,33.913209676742554,30.478278,2.9583047718309743
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,1,4,4,32.45997428894043,30.465872,3.3550793644414134
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,2,4,4,31.26154899597168,30.392190,3.8471049852827406
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,3,4,4,30.462799310684204,30.062979,4.359161307281347
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,10,4,4,4,30.922001600265503,28.894929,4.737463924894693
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,0,0,0,41.86149501800537,inf,1.777697996440003
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,0,1,1,39.127543210983276,52.902927,2.0655271508344897
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,1,1,1,36.3265061378479,51.141899,2.2511169645234386
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,0,2,2,35.76864981651306,44.453067,2.4463763066937085
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,1,2,2,34.45939779281616,44.153337,2.7111007785486128
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,2,2,2,34.410797119140625,42.691898,3.0298657665460245
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,0,3,3,33.7923698425293,37.469267,2.80585593185786
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,1,3,3,34.82969069480896,37.407560,3.1597223904732092
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,2,3,3,33.08196425437927,37.054733,3.601303185379008
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,3,3,3,32.3468599319458,35.715659,4.032872035711377
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,0,4,4,35.857314586639404,30.868865,2.9693926232441723
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,1,4,4,36.19871401786804,30.855291,3.3686455505300206
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,2,4,4,34.1607711315155,30.774742,3.8752333684847025
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,3,4,4,32.93402314186096,30.420229,4.379549919105227
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,16,60,4,4,4,32.48326826095581,29.283171,4.771691362600416
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,0,0,0,40.42022228240967,inf,1.7733138667410717
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,0,1,1,37.208444356918335,52.903519,2.0593266879356826
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,1,1,1,35.736334562301636,51.142563,2.2440659455767933
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,0,2,2,35.24108600616455,44.452528,2.4364771066266306
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,1,2,2,35.176997661590576,44.152888,2.6993996692055444
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,2,2,2,33.06783413887024,42.691863,3.009031026054164
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,0,3,3,35.19136929512024,37.443309,2.790437385887833
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,1,3,3,33.5721001625061,37.381978,3.1407937684462155
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,2,3,3,32.56200838088989,37.031220,3.567975156045401
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,3,3,3,31.955841302871704,35.685594,4.004207467357786
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,0,4,4,36.01546359062195,30.478294,2.927855296492139
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,1,4,4,34.508466482162476,30.465889,3.315968417619513
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,2,4,4,32.04180645942688,30.392206,3.795769593338439
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,3,4,4,32.47756385803223,30.062994,4.293365944291215
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,10,4,4,4,33.33918595314026,28.894972,4.659839603172384
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,0,0,0,40.19852924346924,inf,1.7656585521006376
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,0,1,1,37.52412724494934,52.902927,2.0492912764661
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,1,1,1,37.50491952896118,51.141898,2.231846032513637
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,0,2,2,36.73632025718689,44.453067,2.423634162428519
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,1,2,2,34.52160954475403,44.153337,2.6831985494859296
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,2,2,2,34.71733832359314,42.691899,2.995058562885666
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,0,3,3,35.44213652610779,37.469267,2.7759798653225407
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,1,3,3,38.97383117675781,37.407560,3.1218863407511215
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,2,3,3,37.06557250022888,37.054733,3.552234871937589
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,3,3,3,36.37825059890747,35.715659,3.9714384336809965
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,0,4,4,39.9171838760376,30.869000,2.9359368602341327
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,1,4,4,40.181886196136475,30.855426,3.325653489954845
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,2,4,4,36.15931844711304,30.774874,3.8184475379939666
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,3,4,4,34.36339855194092,30.420351,4.307159842363282
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,24,60,4,4,4,33.73244261741638,29.283120,4.685873862301886
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,0,0,0,39.83936429023743,inf,1.7733138667410717
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,0,1,1,37.2474730014801,52.903519,2.0593266879356826
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,1,1,1,35.35435891151428,51.142563,2.244065916434312
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,0,2,2,35.34475135803223,44.452528,2.436477140980842
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,1,2,2,34.1916868686676,44.152888,2.699399627036896
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,2,2,2,33.76381969451904,42.691863,3.0090310784514323
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,0,3,3,34.90598917007446,37.443309,2.790437385887833
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,1,3,3,34.05854272842407,37.381978,3.1407936542730277
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,2,3,3,33.440149784088135,37.031220,3.567975156045401
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,3,3,3,30.935365200042725,35.685594,4.004207467357786
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,0,4,4,35.246405839920044,30.478294,2.927855296492139
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,1,4,4,34.16736149787903,30.465889,3.3159683539874405
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,2,4,4,34.41139769554138,30.392206,3.7957696767171165
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,3,4,4,31.306533575057983,30.062994,4.293365944291215
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,10,4,4,4,31.754199028015137,28.894972,4.659839603172384
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,0,0,0,39.81637620925903,inf,1.765658570141976
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,0,1,1,37.152817487716675,52.902927,2.0492912764661
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,1,1,1,36.29016065597534,51.141899,2.231846061339597
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,0,2,2,35.31368017196655,44.453067,2.423634162428519
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,1,2,2,34.00254702568054,44.153337,2.6831986328139252
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,2,2,2,33.11204957962036,42.691899,2.9950586147974496
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,0,3,3,34.754719734191895,37.469267,2.7759799099177225
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,1,3,3,32.78289318084717,37.407560,3.12188639715247
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,2,3,3,31.993860960006714,37.054733,3.552234871937589
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,3,3,3,31.370962858200073,35.715659,3.9714385249558166
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,0,4,4,34.687243700027466,30.869000,2.935936910116693
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,1,4,4,34.46333646774292,30.855426,3.325653617963494
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,2,4,4,32.9631142616272,30.774874,3.8184475379939666
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,3,4,4,31.94627809524536,30.420351,4.307159949721995
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,8,32,60,4,4,4,32.16511583328247,29.283120,4.685873862301886
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,0,0,0,32.80841302871704,inf,1.8392874011697864
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,0,1,1,29.106809377670288,52.903115,2.1501857386830516
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,1,1,1,29.25136923789978,51.142188,2.3540856012575477
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,0,2,2,27.1246919631958,44.451639,2.5596837162212296
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,1,2,2,26.96624207496643,44.152037,2.853958256327829
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,2,2,2,24.948583602905273,42.691019,3.199109923674552
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,0,3,3,25.85621929168701,37.436104,2.9702239145127436
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,1,3,3,24.830314874649048,37.374870,3.3739075411958965
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,2,3,3,24.364466905593872,37.024599,3.867145926139689
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,3,3,3,23.433897733688354,35.676597,4.3995266547460465
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,0,4,4,25.18990969657898,30.405223,3.124007512859972
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,1,4,4,25.02734136581421,30.393023,3.573739442704686
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,2,4,4,24.253630876541138,30.320543,4.131969458021901
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,3,4,4,22.22813081741333,29.995404,4.7455464462746
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,10,4,4,4,22.18253254890442,28.794528,5.199170048200834
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,0,0,0,32.7822585105896,inf,1.8372634310572453
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,0,1,1,29.53543710708618,52.902248,2.147837545631659
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,1,1,1,29.35966444015503,51.141315,2.35107355932434
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,0,2,2,27.026106119155884,44.451421,2.5572399083699153
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,1,2,2,26.505422592163086,44.151774,2.8506299267907713
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,2,2,2,26.225492477416992,42.690503,3.201669118340638
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,0,3,3,26.2930645942688,37.438007,2.968775899420293
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,1,3,3,24.970073461532593,37.376734,3.371632694127423
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,2,3,3,24.25719904899597,37.026229,3.874022360772023
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,3,3,3,23.74816107749939,35.683395,4.394450838028578
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,0,4,4,24.80048704147339,30.505480,3.126460922952032
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,1,4,4,24.844712495803833,30.492993,3.5764929227611275
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,2,4,4,23.783902883529663,30.418820,4.146952307537499
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,3,4,4,23.081753730773926,30.088063,4.748991349984117
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,16,60,4,4,4,22.650743007659912,28.924193,5.212783829497456
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,0,0,0,32.8577344417572,inf,1.8363189053642062
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,0,1,1,29.659727573394775,52.903115,2.146129966115812
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,1,1,1,28.72062921524048,51.142188,2.349225017114094
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,0,2,2,27.71237015724182,44.451639,2.553938115880342
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,1,2,2,26.506494998931885,44.152037,2.846817424098833
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,2,2,2,25.050053119659424,42.691019,3.1901401697985294
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,0,3,3,25.240960121154785,37.436104,2.962490207559871
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,1,3,3,24.961359977722168,37.374870,3.363932331690941
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,2,3,3,23.80359959602356,37.024599,3.8540466810118073
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,3,3,3,22.897979974746704,35.676597,4.382580255697634
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,0,4,4,25.921720266342163,30.405308,3.1154497499703826
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,1,4,4,24.2883460521698,30.393108,3.5625447159712835
/home/tiago/UA/3 Ano/1 Semestre/CSLP/Projeto/resources/videos/old_town_cross_444_720p50.y4m,16,24,10,2,4,4,23.55713129043579,30.320626,4.117011695551562
